Product_id,Selling_Price
DREE4DF4DQYMGDJV,5242.253472
NKCECZKQGZXVZ2RY,10176.91395
DRPEHYHKYSXETBBJ,3806.847
LJGE9UG8WCYXPCHA,4565.93655
GLSEHFUGQRHPBV8D,791.081775
TOPE954FERN5VZYH,4843.474944
TOPE7JZU5WZZVYDT,8142.5619
JWSECGFU8YKHTSMU,3895.65645
RTREF3PRF3M9FMEF,3550.172544
PTPEAT32HSGZFHVY,3352.646528
TSHEHU5RQSZZHSKF,6398.613375
NKCE2RPCN6RCTGDG,6196.839075
ACCE45UGGC7GVAVG,6410.302976
WATEBFPXFYMWJGJZ,8494.265472
DRPEFZDBMRGECGZG,5072.662683
TOPE2HZRFKVVTCKU,4447.325223
CRTECN2QYKFNFXCZ,1902.9507
PCSEC86VEVSKD5ZY,1774.385536
SGLE8YSWHJAGP3WJ,9207.662464
RNGE88Q9HE9RQYEM,9683.82975
CRTEA7HAFUMPQNHJ,4580.438016
TUNEB42QBZHYP57B,1953.389779
MTYEGUA2VUJ9UDGX,10547.262
PAEE8NDKHJ7ERAPT,7079.489424
SCFEHDJKTM826ZRA,4523.117643
RTRDFFYGKJAXPUUG,528.4243008
BRAEDQDFGYCZUFEJ,1815.4323
WATDK2G2WM5XHF9S,6417.96048
BRAE3P8YWVZGNYZH,5386.136448
BRAEBKJSNVGDG4DP,2718.178155
MUGE7DUFGUZDQMTQ,2126.045664
BRAE7Y46JXZJHN47,6931.366794
CRTECN2QVB7UDF2P,2542.701888
CAGE76FNT9D99PZK,2927.9745
MUGEAGGKHFAM4YZG,544.748652
DREECRS4EHXNA9UH,4377.910896
NKCDU4RZC2AFABJV,3171.780675
SNDECYHFHV7XHZNN,8271.652752
DRPEHYHGSSEPB6HW,4863.602448
MUGEGZUHVZ4Y85DV,3853.204641
BRAEBBMQYHRSZ5JC,2482.8507
NKCEAPCXCP8GZG5Y,2559.295008
RNGDWKZN9DSHFHYY,3466.879056
PACEB7GGJXVVDZFZ,1975.398656
BRAEDQDFSDVTSSWK,2340.9216
NKCDWBPZAJH88YAZ,3126.297339
NKCEB774SNZGVYW3,548.4336512
RNGE88FRA9DMA4UZ,3876.609888
BDSEJJ6USEQZS3QA,1427.2632
MUGE9HRRKMGKHMRT,664.778016
NKCEAX7HH7BFTFHF,4005.005312
NKCDUYA5PQWDKMBZ,2649.759
WATEFWP4V5ZEHZZY,3545.89305
BRAE8QNFXPTNHXKB,6966.6696
NKCDWBPZGZJNYCCS,3602.579706
BRAEDZ7TZNFQTXZA,2120.28795
CSPEGNS9GZVAGRY7,4806.77805
NKCE6XU6DA4HYYGN,3622.9842
CRTECN2QYMHJKQ3G,85.178115
LJGEATZSESZPRQX3,3392.346496
CAGEBTGHSVHHWPG6,7422.033024
SOCEJZT8FMXJ8VHZ,4956.64835
FLUEGKG2K93HY9TC,4020.893184
SUDEHYGVDNRHYPTW,5571.7101
NKCECZKQCFGWJ36A,2508.076032
TOPEHZNQGZJYYJHE,731.1126375
NKCECGVBWQWGZUVG,1721.717811
BRAEDUXKVAPEV9G6,7323.8844
RTRDYYTZSUUNFFUT,541.4120775
BRAE3WVQZZUJA4JW,5341.504176
PELEGHQP8GMXYF6V,3309.878979
NKCE9YFCEG5FXMAH,3895.65645
TOPDZGV8GUEXZNUT,4917.5577
WATDZ5HGRGZG4AFT,9244.680375
MUGEACY8DDWFGRUA,2214.130688
RTRE7FT9VKRGNTRR,8994.375216
RNGE7M9279JQH6M2,7402.319694
RNGE86J7VJNYBSHZ,3407.0454
TOPEHZSMJYWRYH8F,571.13991
BLAEE3YX3WETHSZD,5914.9134
ACCEAZCVEKWMNSEY,1272.662721
SHIEB7A6NCNJNZJD,3896.680293
WATE2FAHHP3FEYG6,9499.840875
TOPE9PSGHRKUCXKM,6093.659264
MUGEAGGKKDAXEA36,3676.5927
TOPDX9TF4PYJMX7B,3343.785588
SHIE9J6PVG9ZE9M5,3714.0345
TOPDZFGCFH8AMJ4B,4616.9343
RNGEA9ZXDDFHAVMZ,637.242876
PLLEHQV78ZFHTE7X,2887.752525
BRAEDTGQMXYVF7NB,1088.780111
CRTECN2QVSZP8JDW,416.02869
KRTE5PEEG7YAGENZ,11787.5772
NKCECGVBKYNJGZZQ,4165.413417
RNGEDAK2KK6VXQQ5,7595.207568
RTREF3PGZGTGBHT7,6093.659264
MUGEYYXFNGQ6A3FP,3740.824075
SLOEBHYNHETSRBXN,5865.414016
ARPEGDHSXZJSHGSN,3294.545408
NKCECPHGBUZPN2KU,5932.586682
VSBEGBH9QBHT2MQF,1045.40733
BRAEB2ZTXQQTYTEP,2126.045664
PANEENEMG9NPM2QQ,731.3171712
SNDEHZQ7MMN272VX,3967.23705
NKCED2ZGYAP3UKJY,6486.531282
PCSEC86VKYNCPSDK,2037.276252
PBXEBYHYS3UXVBE5,4838.363775
NKCE8ZJ2PXWJQZZX,2843.495622
AIREGHYGSZKZYZBB,4203.5697
HMBEE965MNXMUSFY,6711.329625
HAREGG26JVZYCC8B,1842.1574
JEAE2KFRBNFZFWE6,3121.507818
DIAEJUCFFWRXYACA,5522.090112
PCSE76X4U7MFDPUZ,10833.10157
MUGEGZUHAVWFHSER,5162.1075
TCVEHSMFHCPGH9QJ,719.5155413
NKCEFNPJ5M9JZJR7,2243.3994
PTGEGUP5KM48MRRW,530.8344113
KRTECAVZHVTGR2YV,7041.7116
JWSE9KZTWGWKVYYH,6508.26
PCSE95HXQE744G8Z,5332.245975
DREEGZ4CUZH5CATV,4385.311425
BRAEDQF7KGNJ2EEW,8880.379488
PTPE4P39G9SVGHRZ,555.11973
NKCE4PZ6HYWFZUAN,396.9859248
SNDEDFYPJFHXG98W,2998.608325
TSHEHU5RWCQXRWF9,5161.771872
CRTECN2QYVBX5Y4W,814.2393
NKCE8HVPEPWAU2HF,2789.9982
PTGEGUZVM4X9XZWG,9915.869664
BRAEDH76Q44DNY23,8762.269425
INKEF7WMPUEH9G4V,3708.125136
CRTECN2QS5JJAFVP,5561.72085
SHOE2FQCE3QFC8ZM,3913.204176
TOPEEEPV4GFFSHJG,6179.58
PACE43HF8JWNA2GY,3364.358025
PBXEAHTCHTG62WSA,3243.735594
PADEHZFJGQNSEVKC,4053.560112
BRAEDQFRZAAEWCDT,2836.7832
BRAEDSKCJJUEVC6B,1626.4512
WATE8PBFZKV5BYDZ,13196.02027
SNDEHYMXZTFRYZQV,6526.627272
NKCDXYFHPJ4UNFPU,3967.23705
RTRECTV9PSVC8Z9Y,1643.704034
BRAEDXPFA43N8HW9,6839.605971
PCSE4C9YYYYXGNFH,8228.666775
MUGEACY82SGHCHYY,5097.270222
CAGE7UCEDBWHWF48,3276.311808
ACCEDTNRADHZ35UD,1036.382054
SHOECKEYFVTA6E8S,6374.848176
CRTECN2QTK6FRYHR,2893.791
NKCE7MMG7YSJCBZG,413.517555
PTPEDDXTMZKMNXHX,4239.665991
ANKEGPVMFV9BJBJM,6142.395699
BRAE8WPSGGK9DQHX,3921.721125
KHREH26Z6GEDTYYH,969.4470744
NKCE9YX4TREBP4UZ,509.9075712
SHIEHYHMWMYPDFSU,4524.3693
BRAE7KQVYF75XZRE,5373.458352
TSHEHU5RHTSZSCAY,6329.237376
PAEE8EZHZFKKYMVK,6160.285824
NKCE7PZPCSNSCHWT,4328.0127
CAGEBFPEVT4JFGPC,3251.294838
NKCEBBYSAMV3GRMV,2970.645408
PAEEAMGFHMZW72XN,5909.843376
DRPEHYHNCZXNYFZH,1358.189516
NKCEFAG9U4ZHRHKU,3819.7863
BRAE5F3KGW3JVKJH,1627.8075
JWSEBUKYNF45Q8DG,5102.813925
BBAEGJFRDFNK9FCH,6372.40905
SHIEBY82HGZCTH5D,3815.588403
JUMEHUFGYXJYP29C,9554.234481
MUGEAGGKY7DVDTYA,3595.729104
SHOEBGHJZB2UKFC4,4095.39042
CRTECN2QYUDAZJ8T,2620.986368
WATDEWZ9UMDYPWYC,2037.744432
TROEGZ8QS74W4XR8,10839.50333
BRAEGJFX4ZCMZHH6,1053.425647
NKCECJPCUYJZZQTR,501.4996088
BLAEE6KTUAEBTDKS,9247.608832
MUGEACY8TXGZFHKY,416.02869
BRAE8EHTNDJHDDAD,1724.313312
NKCEBFWTTMZH9MAR,6019.537986
FSEEHXHFG6KCYVVU,7402.319694
WATE3YHHFFCUGZFB,4640.26104
BRAEAM6PF9YRAWWQ,6886.692775
DTHEHTAZPGKDZXWH,4103.6985
BRAE7V2UXPZMDHQ7,7190.468775
CNBEJ9EDXWN8HQUU,4176.1962
TOPECYENWHHDGFCH,3677.932125
BOLEHUEBRTVCGWMK,3815.588403
TOPE8H5DGZH8GTDC,7621.4556
PAEE8G6NHEZMBWGH,7477.868475
LJGEG57E8US6WQWE,3071.247408
NKCEAVVRVBGADAHE,8573.535936
SHIEFZ2GJGAHATFG,2198.419488
NKCDZJB8WUWBH49M,3362.673699
HAREG4928QYXAP3E,7377.4624
PBXEBQGM4J4AWAWF,5184.0474
JGTECTXNVGH5GYM5,5191.234048
SHIECPXYNJ8UHGFN,6906.692448
NKCDWBPZ42YGY39Q,916.778313
WATD9H76N5WQYVGJ,8926.492464
ACCEBWRHKPQCGJNF,4657.794174
NKCEB2S9MFVUCSQU,2142.865692
CRTECN2QVHHZ5THC,3552.974496
NKCDUEHCBEY7YZV8,1740.935889
SHOED5DCYU8HWRDH,3018.030192
ACCDQDYBKTC6G9GH,8951.889408
WATECVGYJXPGREKD,530.8344113
NKCE7TZG9AG6F3YB,4300.389918
PBXED6C4RKBW8SRE,409.9021763
CRTECN2QXHMJ87BG,2524.827492
SNDEGFJHB7XH9YPW,791.081775
NKCEAVZ3ECSBFANG,4365.163264
BRAEB9ZNSUGGSFQV,4782.987
WATE9CFHPAEU3G4B,5201.26425
NKCDYQ3RWGURBTAV,776.164725
BRAECRHEHYDVDRTG,2340.9216
NKCED8HZ3VQRHGGF,428.810085
BKPEGUJHQSJUZBVF,492.8113344
BRAECHF3WZHZBQX2,2354.489984
BRAECQGS8RZDBQXM,1844.9739
BRAEDNX2TYZYQQZ2,3457.5849
NKCEDAN8ZMVMTDMB,5323.6974
TUNEBE8ADAYHZ4PG,8281.50696
BRAEDN37XKYGFKGR,8271.652752
CRTECN2QYUBADBHF,3431.49975
SGLEGBV6USTHRNDH,4438.745325
NKCEAPCWZTGKKMGW,3227.4198
NKCDSRPAFNQEXDZG,843.651585
ACCEGNVADAYPFTER,3933.736576
SHOECP78YDYPYPSE,3661.326592
NKCECKHZPB2JMPGF,11761.21328
CAGE79CEHJZX52XS,3179.81808
SHOEH4FSHEDEMVTM,3516.2673
NKCE5UY9JMZP9NGF,6605.959338
RNGEDAKAZXTGZNAM,5888.2329
BRAE5PKZBZGYZEMH,7543.161472
WATD9H76GH2CHZ48,1643.704034
ELWEG4DCHBUNHUAD,5678.50815
BRAEBBMQJ9ARUWCH,1803.384
MUGEACY8FADKRHPW,1825.978464
SHIE53GCQDQEK7SF,6108.369102
TKPEG2Z2CWU9AHXG,608.964345
TOPEGGA6H622PCDF,2254.239936
RNGEFP2XDHURBWYP,1058.5674
WATE5HFYAAFVDZMJ,8410.149
HLUEJQ3TART8YBKJ,9999.769472
BDDEH93ZEEZY7CHM,797.393808
SHOECXPMAQXZ3QPH,3991.93515
BRAE8X2ZZMYUZGGU,1768.577475
CRTECN2RCWZTMS2F,2523.575088
PHFEGJGHPSYKMHES,2057.676544
NKCEDHHPRYYZURBG,7413.689325
DSEEHETVWRX9FZDT,843.651585
TOPE7H6NJKNYWBGN,2656.5561
BRAEAM5DR9NS5XPE,4142.811904
BBOEGP4HM4C5WXVC,1195.453952
TOPE7ZHZJY9AJM7H,6371.380512
BRFEHWGA3B6YEWNG,2280.5145
MUGEAGGKRHSXEGCV,3661.326592
NKCE6TNZZKEGKPGA,4352.941824
ACCEGH6RPWY9DHAB,6175.4724
SHIEBJH8XQ2TEASA,2340.9216
GLSEHFJZGQDR9Y6Q,6214.759344
ACCDQDYBDNZRPMSW,1199.905497
CRTECN2QVH5KUGW4,3933.516609
CRTEB774JMYWBRMV,4409.1506
BRAEAW9HUAWTZGSH,3874.264992
BRAEGJFXJGTRFEYE,1449.17696
SHIECRX5GAVFAKJ7,2722.32576
PCSEC86VU9PMZYMP,8606.5848
WATE8C5ZUTSGNEMF,3247.9227
NKCE2W3WYQZ7TCRA,768.69864
BRAE7DRSNFESBUYT,5656.41576
PBXEBSMZKB3GTTS8,8798.92755
CAGE9ABAYFMUUH45,335.3735616
DREE8MF7NWZUYSBV,9190.54605
BRAE3WVQHJWKQZHZ,2075.967075
SHTEB5MNYHJJQGBJ,4013.339184
PAEE7A8QGN6WSYAG,12659.6715
MUGEACY8QAHZFFXV,2165.543424
AVCEJCHZ2GVMBVP2,729.3479424
CAGEBTGG3AZRBFHE,2910.8772
TSHEGGCKYG5GGGMU,3219.7869
MUGEAGGKKZBHTBHW,2793.229425
PBXE7NYSPF4FKVY6,3251.294838
ARPEEMCAMGADRCGQ,4020.962176
ACCEF3Z2XMEEJVWE,7496.828416
SHOEFMRZZAXFQW4F,5789.1708
TWTEHH2B5EZ4PK6U,5286.508416
WATDXFGTMYAAZYW8,3316.328784
SHIE9J6PPZ44RZDK,4690.9368
NKCED6EXHFFHUFEW,12659.6715
PBXE78PHEKYZRPSC,9688.061097
CAYEJFYZ6B73NUMH,280.3463775
BRAE8RSAHXUVA9FQ,1815.4323
NKCE9W4ZNQGHCENM,1003.419648
SHTEDWHGGHUZZTMZ,1004.113425
NKCE7ZPRDS6PZTAA,2288.278625
SWTEDVZZ92PX48ZY,4850.334918
PCSEC86VZVTTBKJE,8076.767475
TKPDS6ZEWH4KF3SJ,7445.113984
NKCE2B57DXAZBYER,2368.753275
MUGE6A5HP6TG9YCQ,2140.634496
BRAEB2S8SVFDT9HA,3327.729825
FABE88MH9NNKPM4H,3511.08432
WBTDMEZTUWBPD5DM,4227.414975
VANE8KP4GWZPNKQZ,5535.806364
PCSE9R7E3AFG7F9H,1230.45615
ACCE8XZMBCKRGRVS,1596.6027
BAAEGHPNYQ5JMZNZ,7176.062322
NKCEASCZT3V6YGJV,2790.6516
TOPEYJZ7PUP4YRP3,2955.791088
PCSE4VAVUPCMZZ7A,4227.414975
BRAE5F3KHHPXDMUR,2635.711232
CRTEJU6FJTEHSVTR,5233.906557
PTPDVPFYEKTVFEZ8,2797.470225
JEAEHYZRRZDZZNWT,5580.772736
JWSDYFUFNYBSDY6B,894.111075
CCVEFX3XNKFEF843,7290.690176
PACE66XREPHDU3NH,4471.522803
SUDEGGB3E5K4UNYW,685.65357
NKCEB3ZCW2HXUSFX,1725.547428
PCSEBFEH9XA3B2DF,3025.279488
BRAEBCY3JXSJFNZH,2083.62888
CLTEHE9GGXJKCWCV,4877.622144
CAGE5QJG2PSHZA28,332.1088128
BRAEFR6JZXBQ9NJK,8416.584
BRAEBCY3V4ZR8UUU,6388.501504
DREE3KKW8HYZJHZY,3933.516609
FABE92NVVHWSKHAX,4591.2636
CBKEJ3AZYYJTEHK6,5470.042941
SHIEA6YUZCDGZUCG,3782.0772
SHIE9J6PYBXBYHRZ,2334.7764
FABEADKA9VBM9DTM,4430.07488
BRAEB2S8TG98KYGJ,10154.07533
CRTECN2QX4FC2UAC,2737.001344
NKCEAQPGSPXZDCSA,5524.027542
NKCE5TFVHZDZTAYH,3514.265216
BRAECCDUHY5DYWFW,3025.846425
NKCEFFFP9THXHT7P,1872.3276
DREEAVB2QKSZN4HH,3934.218816
SNDEGSZD4WHWUEPU,6990.9588
NKCEA5FHH53NDT9H,4365.163264
NKCDU4RZYTKBTQPC,3120.4305
MUGEBFGFT2CSSGVM,1195.453952
PCSE2ZFDQHP9ENMD,8088.510096
SHOE3TZMQHKWG7TT,4976.872848
SOCEGHFY7ZZ9G48G,4390.261344
SHOEJUQGNBAHYR3E,6589.8459
PCSDY5AFFHEADFCS,7449.2103
BRAEGJFXJR4GPU2C,1053.425647
NKCE5UZHWVVB7FCU,3423.659008
BRAEBBYRHPZNNP6Z,1256.924369
PCSE98DZU6XXGY3C,6934.6599
NKCE4PZ6UJQG9QQE,1321.319088
PASEA46QFBTUGATC,1902.9507
CRTECN2QZAQWXEKU,3468.2175
CRTECN2QUHEXQ5BG,4934.9421
CAGE9ENYESDHRAZG,5097.270222
SLIEHUFGN6EAJZZV,1454.27399
BRAE7KQVPZXEUTHY,8793.6807
BRAE9RDPFQQHHNNE,7422.033024
SHIE853ADDAHYSFQ,1857.90429
PCSE9HAGHNGNRHZD,12561.45765
WATE7VE24DXUPMAG,9037.3734
PBXE4WZJC3ZN8NFC,10610.03889
CAGE6GQCC6YG7FTD,7265.5308
PCSE6SJGNDGTHPGR,1177.460471
TSHEGCZTUAZAYE7G,2955.791088
PCSE9YCZXDYVMBYZ,4034.4183
DREEDR97RXXXSZXX,2519.395725
BRAE8UZGGRVBCEHM,8641.532025
PBXE5YG7JZP48WAF,6152.453425
TOPE4NB7QJFGX4PV,5544.4973
NKCE6SR49QBZZHMP,10777.9221
ACCE8XZMFNFCDPXE,6736.236309
NKCE45SJXTBHBFPX,5097.270222
CRTECN2QVVZWDMVZ,2649.759
MUGECEVFM93JBPEW,3756.6889
PCSECV3F9MXQZH3V,249.532605
NKCE2RPCH7YGSPX9,5488.136192
SHOECVMMYCMGFZZP,3242.095758
SHTEDFFJMHZWSYT2,4360.023954
NKCEAZ6FBHSGCGAN,4259.215275
NKCEGZZGGGDCERGH,7376.171264
NKCDU4RZZAMFHSQY,3689.564688
CAGED6YFXAHXJSDH,1506.239971
WCTEHU6FYRC6WWCG,3952.8621
WATDZ5HGFJCH2FGY,7651.6605
IDMEHY86YP4NFZUG,3288.388752
NKCEFERXYKGHFACG,4971.6117
PBXEDDEFFMKZM3HG,548.0528688
VLBEJKMQ9QZS8ZXH,142.5463272
DREEG9JRZUZM5CBH,5574.252519
NKCE6GJ5JHFKSM6T,6372.40905
SHOEG5XHVBSU5BRW,4588.811073
BOTEEWFAGTNGUQ5A,4870.432908
ACCEGUY9XYXUMRDA,6918.3378
CRTECN2QUBFBECYZ,7231.4253
CRTECN2QSWDGMGZZ,4110.388275
SHOECSWQCEZRR82X,808.335
WATDZ5HGGUGHEZMH,7730.622592
NKCED8EGPHGKRPBH,6167.193375
CWDEGNNW8YCD2VHQ,5369.7021
PBXE89GKDPBANA86,801.2425763
ACCEA7PVQP8H27UH,1256.50656
JCKEEB5YX5Q8HYBM,2391.7806
CAGE8PKGVCNS7JCH,5845.885353
NDNEBA9VUFJGTDEE,550.5403464
BLUEJQRHM9VA48GF,5912.151168
PCSE6SJGCFMBG5PU,7143.7359
SHOEJP2GGGP2GGPB,1304.818505
CAGE8TQ8A7TPFYZN,2061.569664
TSHECHFVV3F5FHK2,3691.00935
TOPE3NVYHZNAEPHA,679.8640068
BDGEGEGCZ5ZDXBX9,10892.86061
PCSE3YFFCYQVRNYX,6153.507675
CRTECN2QW9H2NWF2,3241.2402
TOPE7ZHY4ZX6VHYU,4595.54904
NKCE9GY4ZH4Q4K69,416.02869
KLSEGTBP3VQPZTHF,3954.458448
BRAEGGFEQRWYDHHK,4436.7741
PACECF9NDZG39YPR,4886.361315
SNDEGZ8XGC4BWUZF,5666.8491
CRTECN2QZVM6SHSJ,2800.818944
SFFEGJZHZPYSE7YD,3922.3206
NKCE9YFBJMTVANBC,917.520615
BRAE9WYJXR43VESQ,1885.5342
FABE7D5ZSVVRPG75,3727.107252
ETHEGNMSZPZDZC6T,2763.7038
CRTECN2QWRACCVZW,4244.565501
CRTECN2QT6ZMHHHH,2738.476025
PBXE8W55A32CHXZD,441.82467
SUDEGGAVHGYEQJAH,2921.6775
NKCEAZ6FXQFHJH2Z,416.02869
NKCDYFHQAKQ62MHT,2842.3791
PTPE7H5JD4MH5T4D,4123.44555
SHIEBQ8W6KQHQG6J,5986.6884
TKSEEB9MNUGDS9DZ,3532.646656
BRAEDAGATZZKMRNY,2247.399
CPIEJCN3ASM9ZRXE,4137.260976
RTRDQGV3ZTKAZTPD,4522.2606
ARPEG54NHHJDT9FZ,4870.432908
ACCEBUEKVFFUX2DE,8705.47608
TSHEGYDYGFHGSHGY,5959.364004
VLBEGZ7SBMDMYTXZ,6214.748463
TOPE8ZAF4NMCGHR3,3020.881824
BRAEDQEDVYJV64GV,8035.586361
CRTECN2QSXKNSX8Z,2873.4948
BRAE3Y4ZP6GF4JKT,4509.4995
SHOEJWNPWBWCE7HQ,1332.6291
SUDEGVG6PJKDGW2Z,748.503855
WATEBS5YABDG6ART,4751.174835
JEAEGE8QCDDXCXFG,5239.1493
JEAEGFMHRSUHCHDY,12388.6125
SHOEC8QGTYTSYHRC,6092.0541
NKCECZJQS73UZGX3,2893.791
CAGE8X8X5QEP5BWM,5218.8345
SHIECHC2G6B7JPTP,1017.9288
PTPEATF8HNUX8SGY,4197.023325
NKCE8BG8ZXHRZN9G,7761.536208
BRAEBG4ZBVZDWG8M,1632.08955
SNDECV6YCADQHMUQ,6687.4995
NKCEB98TYYUZE7BQ,5527.8258
TKPEJNSQMHREJYRD,5472.65268
NKCDUYA5RGAGR4PY,3769.489872
CRTECN2QSQX5H4GM,4142.79705
CRTECN2QVNAWZZHZ,3947.195232
NKCE6SR4YVMYZMGY,10226.27727
PBXEAJVRV5HNMDTR,284.3206272
SFFEGF6KZ9PPM4SN,4591.2636
RNGDY8PZCQHBYA8U,6854.48085
PCSEAH5W7RFFGKFN,4870.432908
RTRECZANMW6UAQ5A,4090.3731
PCSE9R3UWEMF57RQ,9341.300592
SUDEGGB4EZEJ7ZPV,4997.205675
BRAEBBMQZJWQQFEE,3586.7007
CRNEJB4NE9FYSGBR,2811.33405
NKCDR6BHVPTCG7HA,10218.87878
PTPE4JYTBXSZSZPF,3278.293776
ACCEGGAF75RZUBTU,13196.02027
NSTEG358AT2YQVV2,4663.011584
ACCEGKXQ9ZFSWKMU,852.49989
SHOEBG6ZUGTSDGBU,4942.454544
FABE92NVJWFVRWTZ,3815.588403
ACCE8XZMEQ5C2MU7,5369.7021
SHIE2XDXPYYGJJZN,443.698695
BRAE3RFCGHJGVJ9Y,9983.9412
NKCEA5FH9ZB34DEE,6409.11705
BRAECFAQXWGHUZDQ,2126.045664
SNDEBG864TPNPGSE,909.5960313
SHOE3MYBTPZVTGYM,4724.279856
NKCECW7BGWYRZ3BP,4185.9477
ACCEGGAYF5HTP4RG,125.6153832
BRAE8RSAJKCPQ4WP,7394.66112
ACCEGXK4RRVYHJZR,507.4292475
CRTECN2QWHKJ3PBU,4471.522803
DREECUW7PKBTZPRA,3897.3528
PCSE6SJGZWXPQY9G,2709.52902
WATDZ98SPFAQVHWR,8577.122832
CRTECN2QZ2HFUHH5,3121.507818
CRTECN2QS7YHAKV2,2289.431034
NKCDU4RZNVATGYZZ,1815.4323
TOPE7W4CTFFFDQBH,4197.023325
NKCE7MMGDBM6ZYT5,3362.673699
FABE92NUSYEWSG56,685.0181184
NKCEFFFPZC5FFNSY,4469.49888
BRAEGGER5HFB7YXT,8230.4922
KTAEGFPRCCS46ZMA,3426.6573
SUDEHYGUBYUKVZYJ,6037.3962
SHIEHZRCHVFEEVMR,6118.8534
RNGE9HEA2SSEK9ZD,556.4423304
BRAE74BRYKNFVGQE,2289.431034
AVCEFURSJBG924HG,651.3368598
DREECZJEPZNGBSFZ,3806.847
SOCEJPT5QW94BHWE,1596.6027
ECOEFYFCC2BUSBN5,3179.634304
BRAEA7GBQR7ZZN4K,2325.17304
TOPE5N5ACWGNUWBY,9259.9521
BRAE8X2ZW4ZPDQ7A,6201.010816
PELEJWHBZZHFCF4H,5055.9201
PBXE6YVW4CSQGJPS,3214.465408
NKCE5WSJTHTHQFUG,4271.4441
PACE5VYXKSZZ8GKF,2830.7763
PELEGWXGPG8UEXPN,3301.335975
CAGE7CZRJ39MZ33R,3232.986669
CLTEGE4SGRTVHXAW,4137.260976
PCSEAH5WZB8HNWEG,6450.942225
MUGECEVFKB5RER6P,3928.147146
NKCE3H6BGY7BF6K9,7769.00808
CAGE7CZRW6MNSUH4,4806.77805
RTRDMNVFYZZBXT3G,3041.9928
CAGED2W2SHVURMZH,5888.2329
BRAECTFYYHAUWR3A,2196.79992
BRAEAR7WUVRVUAHY,1626.4512
GUAEJGQCH9BNFH2J,6921.75225
MATE49ATZAJFGTHF,456.1425
NKCE8SESTHKCG7FW,6054.3861
PBXE9T4SWW4HSFGJ,409.9021763
TSHEHU5RY4T3XXQZ,5465.203425
SHTEE72RZN4TVPUY,5631.826816
NKCE8RB5Q2SERPVK,142.5463272
PBXE9YWGTTTX6KVV,3571.247375
NKCDWBPZTRZJTVR2,2551.5648
NKCEGHR7YXJD3QVA,1321.319088
SHOE3S9BYE5XWSKS,6106.046625
DRPEHS7GGAEJHWGH,685.770624
TOPE7DNYTYVKXH8X,4690.9368
CRLEJ6B76SJP8ZVG,7223.426175
BRAE74BREFRNXRYB,3258.866688
CRTEA7HABNRWRZSV,2541.152768
TOPDX9TF8EH63HHG,4084.22385
ACCEJ6TESY6AFW59,1489.667996
CRTECN2QZZJVMK8M,4221.888825
WATE3NWHWHGSECNQ,11787.5772
MUGEACY8EXQKEZ8J,3756.6889
SUDEGGB5XKHZ8YRV,10367.4186
CRTECN2QXUGAJF8Y,1156.0527
TOPE6ZCJTWVV9GRK,8647.585408
BRAEAHEHDB9H3E65,1926.138368
CRTECN2QVES5SGVH,4103.6985
BRAEDSGAZES3SRZ8,4110.388275
TOPE954F2MKDZFTF,1195.453952
BRAEE6YMYDZCTFHT,2254.239936
PBXEAJHVVCHEY59Y,556.4423304
CAGE6FYHBF3HYBWE,640.7348832
NKCE59YWGAXY6Q4B,2723.775552
BRAECKHYSXQD8ZMC,1266.96979
SNDEHZMFFAHHZSHZ,6201.010816
TOPE9RCYS54YZNFG,4380.568192
NKCEC8AZHBUEHH6Y,3637.918592
NKCDYQ3REN9WJEAF,2575.362438
MUGEAGGKXFT23YYH,4046.366448
NKCE8HVPRWTY5JET,2685.221451
PAEE8EZHYZESVZ2H,6070.20048
SHIE8G24RUNDF63N,5727.249
SHIEBCQZHBFMSFMK,3358.1037
TOPEBCJF2D8JB3RG,3796.82028
NKCED2ZG8GMNMMSF,3362.502675
CAGE75DFBFFJZZ2P,3708.125136
KRTECQSZAZSPPJWZ,14602.66099
NKCE3Y5PHMWUUWQ3,4966.132032
WATDXFGTREYMG4ZW,2226.250425
GRKEG4UWCS4SNUSG,2434.35885
MUGEACY8MDQCWAGH,2178.279216
WATDZ5HGZZCZXDNC,9652.5681
NKCE8E6YYVEUTNGY,2784.5136
JEAEGE8RGRFHFUU7,7285.0338
BRAEE6YMYZ4D5YGS,5835.11565
SNDE7FD6YA84VHSZ,791.081775
NKCE5HYVQV5ZKAMB,4957.497648
LJGEDTGP6EVWQAJW,4879.549728
SWIEHF3H7WG6VGMR,0
CRTECUWZC4AEEVTQ,3814.9188
ACCDXH5HDZZU8QRH,6747.378624
NKCE9ABEZFFRGABC,4956.64835
NKCEAVVRRGHWXTNF,36
DREEYGCXYYZHDGDZ,3285.109872
NKCE8RB5TUKH4USX,5776.153425
NKCE96SXZGNBFP3J,8404.280192
BRAE8QNFWA34HGDX,9802.106075
BRAEDTNZZN4ER8JN,2279.132064
BRAEAW9MTDZZZBH9,6007.310848
PCSE6X3YSK6U4XMY,6417.96048
SHOEBBWKYRZHMMZN,3276.311808
WATDKB7JHUHHVMU9,535.1674779
WATECSYFBDTEVR5V,2910.8772
RNGE96Y2DCHGZ5AH,4457.987072
VANED79Z5THRWD3K,3708.125136
CRTECN2QWVBQNTHQ,3561.075
USGEJPPVGZNYAJE4,8180.911827
CRTECN2QY8BEJVAB,3528.59584
BRAEDNX2YFFFVD3A,1783.131669
RNGE96Y4USHKXVCY,1247.79204
