Item_Id,Low_Cap_Price
IT_290097,15812.67
IT_290115,11380.56
IT_290137,10832.28
IT_290150,14527.05
IT_290232,10081.34
IT_290241,9387.73
IT_290297,10390.54
IT_290306,10702.43
IT_290317,10796.77
IT_290327,11036.08
IT_290345,13221.27
IT_290352,8256.21
IT_290362,13459.05
IT_290401,15076.88
IT_290435,21697.15
IT_290439,9138.31
IT_290450,10540.8
IT_290520,11653.36
IT_290524,14547.49
IT_290534,10499.86
IT_290555,9514.6
IT_290559,7562.14
IT_290587,16820.46
IT_290613,17352.44
IT_290615,10753.81
IT_290643,8419.94
IT_290651,11615.69
IT_290693,11247.493999999999
IT_290707,10103.14
IT_290714,15713.94
IT_290716,14642.28
IT_290734,8599.15
IT_290750,9283.46
IT_290778,18772.23
IT_290844,10302.56
IT_290896,13108.92
IT_290911,11472.95
IT_290921,7064.31
IT_290931,10447.82
IT_290960,16419.99
IT_291032,11245.11
IT_291046,11184.24
IT_291084,10856.89
IT_291092,13668.63
IT_291132,10271.84
IT_291156,14529.98
IT_291166,8781.006
IT_291195,11035.53
IT_291207,10105.77
IT_291224,10086.19
IT_291241,10328.5
IT_291256,21893.06
IT_291305,11210.47
IT_291306,11597.77
IT_291368,11556.52
IT_291401,10687.79
IT_291405,11909.03
IT_291433,7274.52
IT_291442,10775.7
IT_291443,18698.35
IT_291464,21404.41
IT_291513,5769.56
IT_291537,11535.78
IT_291540,8319.52
IT_291561,10841.94
IT_291565,11292.155
IT_291596,10509.75
IT_291620,11305.23
IT_291650,21826.94
IT_291697,20663.37
IT_291707,10405.14
IT_291708,17219.71
IT_291716,8754.87
IT_291786,11277.66
IT_291815,11182.265
IT_291837,7536.9
IT_291863,16443.92
IT_291883,16953.41
IT_291920,11700.89
IT_291947,8250.31
IT_291969,11546.48
IT_291975,11681.46
IT_291995,13675.66
IT_291997,10421.25
IT_292098,10306.52
IT_292103,10673.87
IT_292107,9284.24
IT_292151,11818.98
IT_292163,12224.28
IT_292215,7252.72
IT_292221,12384.66
IT_292315,11694.77
IT_292337,10468.78
IT_292353,10670.59
IT_292356,7770.08
IT_292390,14456.52
IT_292396,16969.35
IT_292408,11750.63
IT_292428,15838.15
IT_292440,9342.42
IT_292444,7188.0
IT_292467,12744.26
IT_292470,21694.07
IT_292486,17580.74
IT_292558,16246.59
IT_292573,16651.49
IT_292605,10358.955
IT_292610,11637.67
IT_292616,8042.6
IT_292684,16963.46
IT_292715,9928.24
IT_292716,11514.69
IT_292724,10839.02
IT_292769,11078.15
IT_292778,11634.0
IT_292781,13922.93
IT_292818,9306.72
IT_292831,12678.44
IT_292846,19489.5
IT_292951,10605.46
IT_292954,11167.2
IT_293013,10516.4275
IT_293043,15520.1
IT_293078,8917.13
IT_293079,18531.87
IT_293085,10845.67
IT_293121,15969.43
IT_293128,10870.57
IT_293135,10438.41
IT_293151,11012.37
IT_293160,16427.83
IT_293166,8705.6
IT_293184,12514.08
IT_293197,10415.22
IT_293266,10344.96
IT_293267,14897.54
IT_293276,10578.52
IT_293322,18189.16
IT_293333,16112.44
IT_293336,13937.69
IT_293341,10935.58
IT_293376,10566.07
IT_293403,21645.8
IT_293453,14829.12
IT_293460,10412.72
IT_293501,11353.8875
IT_293505,16610.77
IT_293527,12239.06
IT_293549,12313.15
IT_293579,21833.44
IT_293622,16693.65
IT_293629,15731.29
IT_293657,10226.43
IT_293669,11487.8
IT_293786,12225.64
IT_293794,11235.995
IT_293799,16459.68
IT_293801,10599.94
IT_293831,8497.22
IT_293850,10113.63
IT_293887,21584.52
IT_293933,17302.79
IT_293942,7362.523333333333
IT_293945,12231.67
IT_294008,14249.21
IT_294024,11278.47
IT_294041,12313.15
IT_294057,11325.38
IT_294126,11025.94
IT_294133,10422.72
IT_294148,9398.33
IT_294178,11324.3075
IT_294208,11094.6395
IT_294273,9689.21
IT_294305,8225.19
IT_294306,9088.33
IT_294308,18163.14
IT_294313,11085.36
IT_294358,11549.09
IT_294366,10621.58
IT_294372,14092.23
IT_294382,11795.52
IT_294384,11414.85
IT_294388,10699.51
IT_294408,15950.53
IT_294428,11831.69
IT_294431,14537.22
IT_294490,14656.79
IT_294496,9096.04
IT_294542,12262.6
IT_294548,10612.99
IT_294554,14913.42
IT_294566,10937.62
IT_294626,21900.92
IT_294653,10565.14
IT_294654,17555.38
IT_294655,17918.67
IT_294704,11181.92
IT_294782,9732.28
IT_294787,16829.71
IT_294797,12048.89
IT_294804,16584.59
IT_294825,17040.35
IT_294854,21850.34
IT_294870,15966.83
IT_294886,9090.53
IT_294889,11256.16
IT_294916,6939.78
IT_294929,16296.67
IT_294936,11991.02
IT_294937,12090.43
IT_294945,10850.57
IT_294987,14609.98
IT_295007,11569.98
IT_295027,18350.83
IT_295050,17682.81
IT_295051,14722.24
IT_295072,8543.08
IT_295073,17934.5
IT_295080,8361.19
IT_295095,9161.43
IT_295103,12131.67
IT_295121,11693.76
IT_295130,10808.14
IT_295134,10820.7025
IT_295207,21850.34
IT_295250,10344.96
IT_295251,13922.65
IT_295257,12042.67
IT_295296,12435.08
IT_295303,10593.43
IT_295308,15832.67
IT_295313,17054.75
IT_295322,11514.5
IT_295327,11186.98
IT_295389,12322.61
IT_295393,20004.45
IT_295395,14447.96
IT_295396,19440.58
IT_295423,10721.52
IT_295466,12022.41
IT_295479,15827.01
IT_295482,15040.27
IT_295483,14283.19
IT_295536,15721.2
IT_295595,10570.2
IT_295597,12073.4
IT_295637,11830.85
IT_295648,16091.66
IT_295654,15784.92
IT_295666,11428.14
IT_295713,11828.88
IT_295751,17012.92
IT_295752,10610.13
IT_295768,15421.99
IT_295783,12104.75
IT_295810,12070.95
IT_295815,13125.17
IT_295880,20754.89
IT_295903,16830.6
IT_295919,11100.88
IT_295920,15608.37
IT_295967,13418.13
IT_295968,18884.87
IT_295983,11573.25
IT_295992,19978.15
IT_296004,20055.66
IT_296043,11992.88
IT_296050,16110.22
IT_296057,15673.24
IT_296060,14433.04
IT_296196,11515.58
IT_296202,13253.23
IT_296225,14106.07
IT_296270,21811.39
IT_296275,10994.77
IT_296294,8473.4
IT_296301,10655.4725
IT_296329,11555.33
IT_296366,16928.33
IT_296381,12183.42
IT_296392,18883.08
IT_296431,12073.4
IT_296432,19917.39
IT_296453,19899.31
IT_296460,11119.81
IT_296467,12021.3
IT_296474,16077.35
IT_296476,11047.86
IT_296484,13917.1
IT_296499,11543.3
IT_296538,15783.52
IT_296585,8937.74
IT_296590,10836.66
IT_296607,16394.42
IT_296613,11570.878999999999
IT_296628,17002.8
IT_296630,10826.91
IT_296633,12256.03
IT_296638,11566.2225
IT_296647,11708.55
IT_296649,10747.1625
IT_296651,12292.82
IT_296654,12097.04
IT_296662,18391.83
IT_296729,8928.51
IT_296731,13431.88
IT_296735,10416.61
IT_296758,12173.02
IT_296764,10939.78
IT_296767,12670.83
IT_296770,11034.67
IT_296781,11724.12
IT_296807,21748.66
IT_296809,10285.42
IT_296820,10781.33
IT_296827,8833.53
IT_296855,21645.8
IT_296886,19194.15
IT_296889,8884.4
IT_296892,19998.67
IT_296919,10776.39
IT_296927,10919.5
IT_296932,16004.98
IT_296944,11748.47
IT_296949,11529.81
IT_297031,10892.62
IT_297034,11878.1
IT_297036,13199.73
IT_297046,8279.02
IT_297127,19392.39
IT_297134,10895.14
IT_297152,17524.33
IT_297171,16457.35
IT_297177,15322.94
IT_297193,12808.29
IT_297197,11345.44
IT_297215,11283.49
IT_297227,21202.34
IT_297264,14729.99
IT_297279,19201.42
IT_297282,17589.76
IT_297284,19998.67
IT_297311,13901.76
IT_297361,10311.2
IT_297403,17628.59
IT_297439,20347.89
IT_297449,13257.58
IT_297452,13915.74
IT_297454,10844.16
IT_297477,16345.27
IT_297488,10886.31
IT_297489,17310.05
IT_297492,11506.99
IT_297493,11544.24
IT_297501,11712.32
IT_297505,15776.58
IT_297508,14707.42
IT_297556,15980.12
IT_297591,19543.71
IT_297610,19998.67
IT_297614,10705.1525
IT_297629,16927.53
IT_297640,16545.03
IT_297643,11208.87
IT_297645,10476.51
IT_297646,11990.21
IT_297661,14888.1
IT_297678,11496.58
IT_297687,19580.7
IT_297690,12314.17
IT_297753,15177.32
IT_297781,14619.46
IT_297795,18978.75
IT_297821,19120.99
IT_297824,8887.35
IT_297825,12374.15
IT_297828,19998.67
IT_297869,11596.99
IT_297880,15883.47
IT_297894,12537.64
IT_297918,11272.63
IT_297924,22202.08
IT_297929,19017.7
IT_297973,19040.45
IT_297982,10487.36
IT_297993,16839.27
IT_298010,16298.86
IT_298014,10876.94
IT_298015,12099.26
IT_298023,10553.13
IT_298028,13986.28
IT_298044,11570.24
IT_298059,10979.74
IT_298064,11494.5
IT_298090,21694.07
IT_298095,21584.52
IT_298106,17863.08
IT_298171,12486.4
IT_298182,15785.07
IT_298199,16421.79
IT_298254,21833.44
IT_298321,19945.45
IT_298342,21960.4
IT_298348,16532.05
IT_298366,11216.29
IT_298368,12575.15
IT_298371,11381.44
IT_298454,19998.67
IT_298474,19813.69
IT_298577,21584.52
IT_298610,19895.43
IT_298617,18350.3
IT_298623,16245.69
IT_298628,10922.08
IT_298629,16833.78
IT_298640,14996.82
IT_298650,11731.07
IT_298671,14388.49
IT_298725,15761.59
IT_298732,10897.52
IT_298734,15785.07
IT_298739,14886.67
IT_298785,21301.11
IT_298819,13599.68
IT_298821,19998.67
IT_298843,11520.07
IT_298880,16012.19
IT_298883,11767.4
IT_298887,14540.5
IT_298894,11766.19
IT_298899,13654.68
IT_298929,18525.97
IT_298941,16043.75
IT_299009,12815.23
IT_299036,19360.71
IT_299046,11258.23
IT_299085,17627.34
IT_299099,20347.89
IT_299110,8912.23
IT_299111,13782.05
IT_299118,14348.76
IT_299153,15554.17
IT_299158,16669.65
IT_299169,14024.0
IT_299205,14445.86
IT_299246,17567.21
IT_299247,19398.7
IT_299270,8890.42
IT_299304,17959.61
IT_299314,16245.52
IT_299316,10823.53
IT_299330,11996.42
IT_299354,11643.53
IT_299371,11484.8025
IT_299383,21232.97
IT_299399,19807.06
IT_299417,12140.73
IT_299421,7607.956666666666
IT_299455,11387.69
IT_299457,12329.51
IT_299473,14834.61
IT_299483,11598.43
IT_299491,11221.93
IT_299494,10661.34
IT_299546,17906.92
IT_299573,17872.76
IT_299576,10695.24
IT_299589,5832.34
IT_299593,14984.58
IT_299606,15522.0
IT_299617,10851.53
IT_299629,14957.9
IT_299632,14446.32
IT_299642,14527.39
IT_299650,9137.02
IT_299664,15201.32
IT_299689,21291.56
IT_299692,11118.98
IT_299698,19895.43
IT_299708,15583.14
IT_299722,12362.49
IT_299726,15096.83
IT_299731,10529.21
IT_299769,18534.2
IT_299780,20360.36
IT_299792,7977.16
IT_299793,14010.89
IT_299796,13316.62
IT_299797,18272.82
IT_299840,15901.96
IT_299848,13524.97
IT_299859,14923.65
IT_299865,11705.97
IT_299869,16578.12
IT_299872,11542.58
IT_299877,20449.72
IT_299889,14532.92
IT_299910,21850.34
IT_299951,10620.04
IT_299991,16448.58
IT_299993,16167.83
IT_299995,17228.76
IT_299997,16125.3
IT_300004,11694.7
IT_300011,14345.99
IT_300018,15920.8
IT_300022,11331.67
IT_300048,13445.33
IT_300059,13971.86
IT_300068,21850.34
IT_300100,21748.66
IT_300108,19530.64
IT_300125,20142.38
IT_300147,15930.75
IT_300148,12139.51
IT_300158,15785.07
IT_300162,14630.63
IT_300171,11274.44
IT_300224,21850.34
IT_300261,12051.48
IT_300263,19893.66
IT_300305,16422.61
IT_300311,16174.97
IT_300338,11890.98
IT_300360,22202.08
IT_300388,19060.8
IT_300389,20209.48
IT_300401,20347.89
IT_300410,14854.52
IT_300411,13571.43
IT_300426,9517.1
IT_300430,19999.49
IT_300458,10513.03
IT_300466,15307.55
IT_300473,14290.49
IT_300478,12092.78
IT_300484,13987.19
IT_300551,22070.99
IT_300571,20142.38
IT_300581,16703.16
IT_300585,15701.99
IT_300592,11508.49
IT_300602,11766.5575
IT_300617,11556.1
IT_300622,15406.49
IT_300690,21850.34
IT_300705,20048.71
IT_300716,22058.66
IT_300731,13314.66
IT_300732,19913.51
IT_300755,20205.32
IT_300776,15875.04
IT_300784,10892.62
IT_300806,14028.66
IT_300849,21677.47
IT_300853,21475.65
IT_300866,18878.38
IT_300890,13845.68
IT_300895,10816.44
IT_300910,20120.29
IT_300930,15945.59
IT_300942,16931.08
IT_300948,15064.55
IT_300968,15895.32
IT_301016,19905.15
IT_301018,17001.74
IT_301044,11077.77
IT_301078,15793.25
IT_301083,15939.32
IT_301097,15818.22
IT_301099,13195.13
IT_301108,11570.02
IT_301113,11841.18
IT_301188,18995.36
IT_301191,8959.6
IT_301193,14930.52
IT_301198,10332.47
IT_301235,12956.22
IT_301242,11073.05
IT_301246,15624.09
IT_301249,18143.46
IT_301253,15163.96
IT_301267,13440.52
IT_301315,19688.87
IT_301316,17006.94
IT_301339,11343.16
IT_301351,20120.29
IT_301362,16409.48
IT_301364,17486.11
IT_301367,15987.44
IT_301370,16324.14
IT_301372,10955.21
IT_301377,17614.76
IT_301379,12565.02
IT_301383,14203.39
IT_301385,11531.88
IT_301389,12949.42
IT_301406,20186.5
IT_301464,19787.16
IT_301491,11400.85
IT_301508,15107.1
IT_301510,13615.55
IT_301527,20191.41
IT_301538,22029.21
IT_301561,10869.86
IT_301566,19905.18
IT_301580,11267.51
IT_301603,12275.66
IT_301625,21677.47
IT_301627,21475.65
IT_301659,17622.56
IT_301691,15899.05
IT_301695,17486.11
IT_301697,11015.85
IT_301699,16107.59
IT_301706,17842.25
IT_301713,16087.46
IT_301716,17181.27
IT_301738,20408.72
IT_301739,18064.69
IT_301757,22029.21
IT_301772,21677.47
IT_301818,11165.82
IT_301845,15797.84
IT_301849,17556.87
IT_301852,11389.46
IT_301853,16098.84
IT_301877,16293.57
IT_301900,11535.57
IT_301976,10430.35
IT_301988,19503.09
IT_301990,7559.11
IT_302019,11245.83
IT_302023,13453.33
IT_302027,17178.94
IT_302030,11955.83
IT_302033,11816.45
IT_302038,16502.57
IT_302046,11930.34
IT_302090,11615.66
IT_302098,7608.79
IT_302117,20338.27
IT_302128,21962.51
IT_302161,20120.29
IT_302177,16900.16
IT_302186,15892.66
IT_302200,17663.48
IT_302202,12447.3
IT_302210,16258.09
IT_302217,11934.83
IT_302222,14994.28
IT_302253,19706.57
IT_302288,22028.94
IT_302290,20125.0
IT_302298,11787.77
IT_302305,18100.71
IT_302321,20120.29
IT_302324,17829.7
IT_302343,11730.2
IT_302345,16101.72
IT_302353,11248.17
IT_302356,12374.14
IT_302358,17769.8
IT_302365,12548.69
IT_302367,15403.68
IT_302418,21475.65
IT_302440,20325.8
IT_302442,19294.08
IT_302445,8712.99
IT_302447,12315.34
IT_302454,16136.4
IT_302459,21845.85
IT_302469,20049.62
IT_302482,17180.67
IT_302486,16457.46
IT_302498,15834.1
IT_302501,17286.17
IT_302526,20050.7
IT_302529,13461.22
IT_302556,20111.11
IT_302557,13454.6
IT_302561,21845.85
IT_302564,20120.29
IT_302583,16006.93
IT_302605,13359.84
IT_302624,21525.07
IT_302654,11299.08
IT_302658,17444.54
IT_302674,19873.34
IT_302679,17029.81
IT_302695,16098.84
IT_302703,11351.7
IT_302711,17614.76
IT_302728,14040.06
IT_302781,20028.81
IT_302808,10636.73
IT_302848,15971.03
IT_302861,17446.12
IT_302866,17069.04
IT_302869,14908.55
IT_302880,11650.54
IT_302897,20121.37
IT_302935,20041.08
IT_302940,20204.05
IT_302953,18988.07
IT_302959,19957.67
IT_302965,11448.26
IT_302979,20120.29
IT_303004,16343.6
IT_303011,13386.1
IT_303015,12500.22
IT_303016,16248.08
IT_303019,16992.48
IT_303034,12261.54
IT_303052,20121.37
IT_303056,11115.67
IT_303062,22029.21
IT_303113,21898.51
IT_303119,19957.67
IT_303136,20120.29
IT_303158,15821.81
IT_303169,11540.09
IT_303220,21775.74
IT_303260,9115.91
IT_303281,20120.29
IT_303298,17878.86
IT_303303,16106.53
IT_303317,15930.58
IT_303320,17141.87
IT_303333,15984.09
IT_303357,17580.14
IT_303361,13869.12
IT_303378,21677.47
IT_303393,19877.5
IT_303408,8712.99
IT_303427,20120.29
IT_303441,15939.32
IT_303445,16735.55
IT_303452,16763.22
IT_303458,11704.64
IT_303460,15082.52
IT_303463,14455.86
IT_303464,16774.81
IT_303465,11744.52
IT_303467,16077.82
IT_303469,16402.21
IT_303481,20121.37
IT_303516,21571.51
IT_303525,16458.85
IT_303543,11887.58
IT_303558,16011.66
IT_303563,11702.76
IT_303585,21677.47
IT_303618,22028.94
IT_303622,8668.61
IT_303627,17015.83
IT_303635,19761.57
IT_303663,11704.41
IT_303665,16145.66
IT_303672,16160.98
IT_303678,12942.73
IT_303679,16065.39
IT_303682,17192.97
IT_303686,17069.04
IT_303710,17656.25
IT_303721,11739.34
IT_303743,21677.47
IT_303794,19957.67
IT_303818,16307.28
IT_303836,11462.79
IT_303837,16145.66
IT_303841,6945.76
IT_303865,12182.28
IT_303868,17574.98
IT_303886,10426.05
IT_303892,22029.21
IT_303911,21677.47
IT_303914,21475.65
IT_303928,20189.58
IT_303943,22028.94
IT_303948,19957.67
IT_303959,21845.85
IT_303976,14068.76
IT_303994,16001.68
IT_303999,16253.88
IT_304004,12994.63
IT_304009,17494.16
IT_304040,20121.37
IT_304057,20326.96
IT_304067,21677.47
IT_304072,21475.65
IT_304085,19877.5
IT_304108,8991.42
IT_304115,14980.06
IT_304134,17887.34
IT_304147,17048.25
IT_304157,17601.13
IT_304169,17667.74
IT_304176,17206.95
IT_304179,16797.74
IT_304208,13827.26
IT_304230,13047.41
IT_304288,19977.4
IT_304301,17530.6
IT_304308,10592.04
IT_304310,16435.76
IT_304311,16236.86
IT_304325,16952.8
IT_304328,11885.36
IT_304330,16347.75
IT_304338,12502.31
IT_304342,14100.53
IT_304353,20584.83
IT_304361,15778.3
IT_304391,21475.65
IT_304423,9494.21
IT_304425,13553.76
IT_304439,17881.46
IT_304443,20120.29
IT_304454,16743.14
IT_304459,17227.6
IT_304463,15815.98
IT_304476,15693.43
IT_304479,17522.91
IT_304496,11595.65
IT_304512,14368.2
IT_304529,21677.47
IT_304540,18661.04
IT_304554,13494.31
IT_304597,21677.47
IT_304623,22028.94
IT_304649,20120.29
IT_304670,16098.84
IT_304677,11698.16
IT_304685,16904.99
IT_304689,17769.8
IT_304715,19978.48
IT_304718,16900.48
IT_304787,17191.57
IT_304788,19208.4
IT_304789,19957.67
IT_304794,12334.04
IT_304820,17542.33
IT_304827,13471.59
IT_304828,16069.05
IT_304835,13476.51
IT_304842,17088.52
IT_304859,13620.44
IT_304869,19784.08
IT_304899,21677.47
IT_304904,16349.76
IT_304930,22028.94
IT_304933,9223.12
IT_304935,19873.26
IT_304946,21845.85
IT_304955,20120.29
IT_304976,16159.12
IT_304981,16479.84
IT_304982,16415.28
IT_304990,17508.44
IT_305005,13685.66
IT_305040,21677.47
IT_305062,20078.26
IT_305063,19957.67
IT_305095,13763.27
IT_305101,16472.54
IT_305107,16674.33
IT_305110,16952.8
IT_305112,16012.32
IT_305160,21702.54
IT_305189,17850.24
IT_305190,19977.25
IT_305194,18090.94
IT_305207,20135.86
IT_305211,20135.86
IT_305242,16252.82
IT_305244,15519.74
IT_305247,17061.36
IT_305252,16281.38
IT_305269,19906.35
IT_305309,20230.17
IT_305328,19977.25
IT_305331,11417.66
IT_305341,20135.86
IT_305355,13481.5
IT_305359,16902.5
IT_305360,13671.64
IT_305368,17509.49
IT_305391,19810.44
IT_305439,20135.86
IT_305471,13836.19
IT_305476,19940.01
IT_305479,11766.58
IT_305498,21702.54
IT_305535,19490.22
IT_305554,20135.86
IT_305569,19317.96
IT_305594,17538.35
IT_305602,15983.02
IT_305610,13744.01
IT_305624,20136.94
IT_305690,18816.73
IT_305708,17604.55
IT_305727,17486.22
IT_305743,17476.51
IT_305758,13850.85
IT_305770,19994.05
IT_305775,15803.66
IT_305796,21702.54
IT_305808,22054.01
IT_305825,20355.62
IT_305830,19819.21
IT_305832,20033.21
IT_305835,14154.98
IT_305849,20135.86
IT_305853,17851.62
IT_305873,15992.58
IT_305881,13774.97
IT_305892,17476.51
IT_305914,16990.34
IT_305945,21500.72
IT_305977,15721.97
IT_305980,19872.24
IT_305985,11099.21
IT_305992,21870.92
IT_306002,20135.86
IT_306019,17794.21
IT_306027,19307.89
IT_306040,16508.25
IT_306041,17381.23
IT_306045,17817.29
IT_306057,15979.31
IT_306062,13884.74
IT_306065,13987.38
IT_306127,10768.79
IT_306134,21870.92
IT_306178,16737.33
IT_306256,21500.72
IT_306259,17358.06
IT_306264,11116.98
IT_306276,19920.75
IT_306292,13747.12
IT_306293,16216.12
IT_306302,13774.97
IT_306312,17414.19
IT_306315,15188.6
IT_306340,20136.94
IT_306373,15031.74
IT_306375,21870.92
IT_306392,13849.49
IT_306395,15914.74
IT_306412,12067.51
IT_306421,19906.35
IT_306440,21702.54
IT_306451,20136.94
IT_306467,21500.72
IT_306469,21812.27
IT_306490,19888.91
IT_306492,6770.74
IT_306510,18167.76
IT_306540,16096.35
IT_306547,14525.29
IT_306553,11582.99
IT_306560,20136.94
IT_306564,11703.46
IT_306613,21500.72
IT_306617,19745.31
IT_306618,19977.25
IT_306651,18333.51
IT_306654,16674.33
IT_306658,11030.38
IT_306659,17488.12
IT_306676,17512.23
IT_306702,11770.01
IT_306709,20136.94
IT_306714,19873.21
IT_306772,17856.79
IT_306773,19977.25
IT_306777,20210.9
IT_306785,21870.92
IT_306794,20135.86
IT_306814,18618.77
IT_306819,15951.65
IT_306831,17476.51
IT_306852,15152.74
IT_306857,11611.73
IT_306921,19977.25
IT_306936,20135.86
IT_306957,13625.7
IT_306978,17046.32
IT_306996,16303.19
IT_307004,11796.0275
IT_307064,19977.25
IT_307065,20210.06
IT_307066,15978.52
IT_307081,20135.86
IT_307099,17171.16
IT_307104,13750.62
IT_307114,13718.77
IT_307117,19503.5
IT_307144,13813.65
IT_307150,17173.05
IT_307153,9086.4
IT_307164,19889.99
IT_307168,11374.66
IT_307228,20135.86
IT_307244,15930.33
IT_307250,15976.94
IT_307259,13332.96
IT_307265,17381.23
IT_307330,19992.97
IT_307358,10909.56
IT_307360,14091.24
IT_307379,21500.72
IT_307395,20135.86
IT_307434,21811.8
IT_307452,13658.79
IT_307478,14488.28
IT_307479,16151.4
IT_307493,17097.13
IT_307502,16258.09
IT_307517,20136.94
IT_307528,21711.28
IT_307554,21262.12
IT_307578,14152.03
IT_307584,21870.92
IT_307610,13563.29
IT_307611,17787.47
IT_307618,13612.37
IT_307665,15700.41
IT_307714,21500.72
IT_307721,11412.81
IT_307727,21870.92
IT_307732,20135.86
IT_307737,19850.81
IT_307752,16653.55
IT_307754,13634.55
IT_307755,17778.7
IT_307773,16823.97
IT_307785,16087.1
IT_307798,11668.98
IT_307850,22054.01
IT_307851,20368.09
IT_307856,21500.72
IT_307858,20097.84
IT_307859,19977.25
IT_307870,21870.92
IT_307874,20135.86
IT_307895,20821.8
IT_307897,14695.22
IT_307898,17620.47
IT_307906,13498.92
IT_307920,15520.55
IT_307941,14450.36
IT_308011,21870.92
IT_308017,20135.86
IT_308033,18760.99
IT_308040,17832.16
IT_308047,15954.99
IT_308059,17476.51
IT_308061,17386.47
IT_308063,17381.23
IT_308070,16274.11
IT_308082,11661.79
IT_308120,21673.48
IT_308146,16296.3
IT_308157,18734.0
IT_308159,11585.67
IT_308165,20136.94
IT_308166,11703.46
IT_308185,21702.54
IT_308198,20140.02
IT_308211,21773.6
IT_308233,20135.86
IT_308252,14326.94
IT_308253,17768.71
IT_308267,17431.49
IT_308270,16916.34
IT_308273,17388.75
IT_308280,16087.1
IT_308346,19977.25
IT_308355,21870.92
IT_308380,17740.45
IT_308384,17925.42
IT_308395,19799.0
IT_308399,16906.95
IT_308412,16231.3
IT_308417,15768.82
IT_308424,14064.14
IT_308433,17262.87
IT_308442,21733.33
IT_308473,21500.72
IT_308479,19977.25
IT_308498,18074.84
IT_308509,18693.76
IT_308515,13235.09
IT_308516,17938.22
IT_308528,16636.07
IT_308533,17121.08
IT_308544,16055.4
IT_308552,16805.81
IT_308555,14355.57
IT_308559,16394.67
IT_308603,20140.02
IT_308619,18132.57
IT_308622,19977.25
IT_308637,20135.86
IT_308651,18500.84
IT_308658,16318.26
IT_308671,16992.05
IT_308677,16930.52
IT_308679,12504.76
IT_308680,17211.29
IT_308693,17419.18
IT_308698,20211.0
IT_308701,9691.37
IT_308724,21593.96
IT_308755,21500.72
IT_308759,19977.25
IT_308760,19977.25
IT_308777,20135.86
IT_308801,13753.74
IT_308802,17837.43
IT_308808,15964.46
IT_308812,16527.66
IT_308816,17211.29
IT_308820,17401.89
IT_308823,15530.16
IT_308841,13762.81
IT_308843,14016.47
IT_308890,20368.09
IT_308897,20355.62
IT_308904,19977.25
IT_308921,20135.86
IT_308933,18378.72
IT_308939,17818.68
IT_308956,17050.4
IT_308963,16984.92
IT_308999,19621.96
IT_309012,16909.13
IT_309014,16606.85
IT_309016,16869.08
IT_309039,21702.54
IT_309073,21870.92
IT_309078,20135.86
IT_309106,17010.9
IT_309120,14063.02
IT_309124,20562.37
IT_309128,17555.23
IT_309183,21870.92
IT_309189,20135.86
IT_309204,18333.73
IT_309205,17511.14
IT_309209,20821.8
IT_309212,17680.53
IT_309218,14573.2
IT_309244,11646.77
IT_309298,22054.01
IT_309313,20135.86
IT_309317,17391.37
IT_309336,17504.18
IT_309354,17335.13
IT_309374,14103.17
IT_309393,21644.48
IT_309433,19977.25
IT_309437,20210.9
IT_309445,20135.86
IT_309460,18552.7
IT_309468,14550.53
IT_309477,17015.56
IT_309490,16738.16
IT_309522,20136.94
IT_309559,20140.02
IT_309573,21500.72
IT_309614,17921.06
IT_309631,17335.13
IT_309644,16263.59
IT_309667,20136.94
IT_309676,21541.82
IT_309697,20095.5
IT_309709,11277.57
IT_309720,21870.92
IT_309746,17573.34
IT_309754,14435.29
IT_309757,19559.01
IT_309760,17000.18
IT_309765,17827.78
IT_309767,16448.81
IT_309782,17215.28
IT_309821,21870.92
IT_309824,20135.86
IT_309848,16282.05
IT_309850,16894.68
IT_309870,20140.02
IT_309892,20136.94
IT_309914,19977.25
IT_309945,20946.41
IT_309948,15396.74
IT_309969,17811.52
IT_309977,21337.63
IT_309986,18457.82
IT_309995,20421.03
IT_310000,20136.94
IT_310003,20140.02
IT_310026,20136.94
IT_310045,21870.92
IT_310051,20135.86
IT_310065,18047.41
IT_310076,15417.44
IT_310083,20609.97
IT_310086,16863.99
IT_310093,16602.26
IT_310103,17179.51
IT_310119,21541.82
IT_310149,21500.72
IT_310167,20135.86
IT_310185,18546.58
IT_310190,17366.09
IT_310218,16920.8
IT_310223,16860.46
IT_310256,20136.94
IT_310276,20135.86
IT_310286,20335.65
IT_310307,14585.61
IT_310316,16523.63
IT_310337,20085.22
IT_310343,20136.94
IT_310376,21500.72
IT_310383,10266.32
IT_310384,14817.67
IT_310389,20210.9
IT_310414,16308.22
IT_310415,17724.93
IT_310427,17414.77
IT_310443,17448.05
IT_310447,16431.42
IT_310459,21822.56
IT_310476,21711.28
IT_310485,21500.72
IT_310501,20140.02
IT_310502,16987.63
IT_310503,20057.36
IT_310506,21870.92
IT_310530,14716.53
IT_310531,17589.6
IT_310536,16387.74
IT_310560,16127.17
IT_310566,16765.03
IT_310576,20136.94
IT_310600,19856.36
IT_310608,20335.65
IT_310612,17679.46
IT_310661,19576.16
IT_310665,19732.21
IT_310670,20135.86
IT_310696,14708.94
IT_310721,16944.95
IT_310732,20136.94
IT_310741,21711.28
IT_310764,19977.25
IT_310775,20135.86
IT_310795,16432.26
IT_310796,18405.86
IT_310812,16129.13
IT_310814,17195.45
IT_310828,16232.16
IT_310831,17868.51
IT_310862,22054.01
